Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton,station
CPP,35.170204,-120.740685,0.5,CP150503,2015-05-03T20:00:00Z,15.2,,,100.0,2.18,2.5,2.34,0.82,0.7,0.76,0.103813425,2.2272222,0.0,0.509247,2.8682373,0.509247,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,20789.992,0.0,0.0,0.0,0.0,335305.25,1066.1534,357161.4,cal_poly
CPP,35.170204,-120.740685,0.5,CP150510,2015-05-11T00:15:00Z,15.1,,,100.0,1.03,1.3,1.16,0.12,0.14,0.13,0.78821135,8.836581,0.32725585,6.900718,10.325485,6.573462,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,1599.2302,0.0,533.0767,0.0,0.0,93288.43,1066.1534,96486.89,cal_poly
CPP,35.170204,-120.740685,0.5,CP150517,2015-05-17T18:00:00Z,13.5,,,100.0,11.4,10.9,11.15,1.9,1.9,1.9,0.36313853,9.015559,0.10676985,1.637551,3.3841872,1.5307811,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,11727.6875,1599.2302,0.0,0.0,0.0,642890.5,2665.3835,658882.8,cal_poly
CPP,35.170204,-120.740685,0.5,CP150526,2015-05-26T15:10:00Z,12.6,,,100.0,13.9,15.4,14.65,3.3,2.9,3.1,1.032,14.378,0.319376,6.023,18.41576,5.703624,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,1599.2302,0.0,6396.921,0.0,0.0,0.0,527745.94,0.0,535742.1,cal_poly
CPP,35.170204,-120.740685,0.5,CP150601,2015-06-01T21:00:00Z,14.1,,,100.0,9.3,8.9,9.1,5.5,2.4,3.95,0.653,5.615,0.16348,1.802,10.12264,1.63852,200.0,0.0,,,25.0,0.0,2665.3835,0.0,0.0,1066.1534,0.0,0.0,533.0767,0.0,0.0,390745.25,12260.765,407270.62,cal_poly
CPP,35.170204,-120.740685,0.5,CP150608,2015-06-08T17:00:00Z,15.0,,,100.0,9.3,8.9,9.1,2.0,2.0,2.0,0.755,9.969,0.333792,4.431,19.77448,4.097208,200.0,0.0,,,25.0,0.0,3731.537,533.0767,1066.1534,0.0,4264.614,0.0,533.0767,0.0,0.0,571458.25,18657.686,600244.4,cal_poly
CPP,35.170204,-120.740685,0.5,CP150615,2015-06-15T18:00:00Z,15.6,,,100.0,5.1,5.8,5.45,1.42,1.44,1.43,0.452,10.824,0.293192,3.626,8.80704,3.332808,200.0,0.0,,,25.0,0.0,7463.074,4797.6904,533.0767,0.0,0.0,9595.381,0.0,0.0,533.0767,91156.12,12793.842,126872.26,cal_poly
CPP,35.170204,-120.740685,0.5,CP150622,2015-06-22T15:45:00Z,14.0,,,100.0,6.26,6.18,6.23,2.04,2.06,2.05,0.999,24.273,0.42484,4.807,21.7254,4.38216,200.0,0.1,,,25.0,0.0,9595.381,0.0,0.0,0.0,0.0,9595.381,533.0767,0.0,0.0,57039.21,533.0767,77296.125,cal_poly
CPP,35.170204,-120.740685,0.5,CP150626,2015-06-26T21:45:00Z,14.0,,,100.0,3.88,3.96,3.92,0.44,0.7,0.57,0.245,19.386,0.200144,0.652,8.69968,0.451856,200.0,0.5,,,25.0,0.0,0.0,0.0,0.0,0.0,6396.921,0.0,0.0,0.0,0.0,1066.1534,3731.537,11194.611,cal_poly
CPP,35.170204,-120.740685,0.5,CP150713,2015-07-13T16:30:00Z,17.9,,,100.0,5.74,0.0745,6.84,0.5,0.58,0.54,0.339,7.348,0.0,1.409,3.45032,1.409,200.0,1.6,,,25.0,0.0,4264.614,0.0,0.0,533.0767,46377.676,0.0,2132.307,0.0,0.0,533.0767,2132.307,55973.055,cal_poly
CPP,35.170204,-120.740685,0.5,CP150720,2015-07-20T16:30:00Z,17.8,,,100.0,5.82,4.74,5.28,1.18,1.22,1.2,0.925,8.777,0.12016282,5.305,32.92372,5.1848373,200.0,0.2,,,25.0,0.0,11727.6875,5330.767,3731.537,4264.614,0.0,0.0,53307.67,0.0,1599.2302,0.0,5863.8438,85825.35,cal_poly
CPP,35.170204,-120.740685,0.5,CP150727,2015-07-27T16:45:00Z,17.9,,,100.0,3.18,3.56,3.37,0.9,1.0,0.95,0.332,9.693,0.175392,3.014,2.598024,2.838608,200.0,0.0,,,25.0,0.0,533.0767,1066.1534,0.0,6929.9976,0.0,0.0,11727.6875,0.0,0.0,0.0,1066.1534,21323.068,cal_poly
CPP,35.170204,-120.740685,0.5,CP150804,2015-08-04T17:15:00Z,17.8,,,100.0,3.04,2.94,2.99,0.82,0.98,0.9,0.47,12.585,0.214664,3.214,4.84264,2.999336,200.0,0.0,,,25.0,0.0,1066.1534,1066.1534,533.0767,3731.537,0.0,0.0,7996.151,0.0,0.0,0.0,4264.614,18657.686,cal_poly
CPP,35.170204,-120.740685,0.5,CP150811,2015-08-11T16:00:00Z,18.4,,,100.0,3.06,3.32,3.19,1.14,0.94,1.04,0.408,17.19,0.191756,2.739,1.889192,2.547244,200.0,0.0,,,25.0,0.0,28253.066,2132.307,533.0767,122607.65,0.0,0.0,533.0767,533.0767,1599.2302,0.0,14393.071,170584.55,cal_poly
CPP,35.170204,-120.740685,0.5,CP150817,2015-08-17T17:15:00Z,19.1,,,100.0,4.22,3.32,3.77,1.2,1.26,1.23,0.587,11.095,0.42482,2.481,6.04648,2.05618,200.0,0.0,,,25.0,0.0,5330.767,533.0767,533.0767,73031.51,0.0,0.0,3731.537,0.0,0.0,533.0767,4264.614,87957.66,cal_poly
CPP,35.170204,-120.740685,0.5,CP150823,2015-08-23T17:45:00Z,18.4,,,100.0,4.64,4.86,4.75,0.8,0.96,0.88,0.47,12.389,0.0,1.7,9.15728,1.7,200.0,0.0,,,25.0,0.0,32517.68,2132.307,0.0,15459.225,0.0,0.0,14926.148,533.0767,0.0,1599.2302,7996.151,75163.82,cal_poly
CPP,35.170204,-120.740685,0.5,CP150830,2015-08-30T16:20:00Z,18.7,,,100.0,6.38,6.06,6.22,2.36,2.14,2.25,0.548,13.904,0.38352,3.593,3.670459,3.20948,200.0,0.0,,,25.0,0.0,26120.76,3198.4604,0.0,17591.531,0.0,0.0,3198.4604,0.0,0.0,0.0,11194.611,61303.824,cal_poly
CPP,35.170204,-120.740685,0.5,CP150907,2015-09-07T17:10:00Z,17.6,,,100.0,2.08,2.36,2.22,1.48,1.5,1.49,0.975,22.873,0.56064,5.874,6.3844,5.31336,200.0,0.0,,,25.0,0.0,3731.537,533.0767,0.0,533.0767,0.0,0.0,2665.3835,0.0,0.0,0.0,1066.1534,8529.228,cal_poly
CPP,35.170204,-120.740685,0.5,CP150913,2015-09-13T18:10:00Z,20.5,,,100.0,7.74,7.68,7.71,2.1,2.5,2.3,0.693,16.421,0.270776,3.855,7.3744,3.584224,200.0,0.0,,,25.0,0.0,28253.066,0.0,1599.2302,22389.223,0.0,0.0,1599.2302,0.0,0.0,9595.381,1066.1534,64502.285,cal_poly
CPP,35.170204,-120.740685,0.5,CP150921,2015-09-21T14:30:00Z,19.2,,,100.0,5.44,5.58,5.51,1.86,1.78,1.82,0.465,8.925,0.0,0.563,5.95144,0.563,200.0,0.0,,,25.0,0.0,3198.4604,1066.1534,533.0767,2665.3835,0.0,0.0,5863.8438,0.0,0.0,18124.61,1066.1534,32517.68,cal_poly
CPP,35.170204,-120.740685,0.5,CP150928,2015-09-28T15:00:00Z,20.2,,,100.0,6.42,2.62,4.52,1.9,1.1,1.5,0.577,12.902,0.212336,1.705,1.92294,1.492664,200.0,0.0,,,25.0,0.0,1066.1534,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,533.0767,2665.3835,cal_poly
CPP,35.170204,-120.740685,0.5,CP151005,2015-10-05T15:10:00Z,17.3,,,100.0,4.54,5.06,4.8,1.7,1.46,1.58,0.693,24.753,0.12657,3.389,1.24983,3.26243,200.0,0.0,,,25.0,0.0,4264.614,0.0,0.0,8529.228,0.0,0.0,533.0767,0.0,1066.1534,31451.527,4797.6904,50642.29,cal_poly
CPP,35.170204,-120.740685,0.5,CP151012,2015-10-12T15:30:00Z,18.8,,,100.0,2.32,2.6,2.46,0.82,0.82,0.82,0.563,17.567,0.216552,3.21,2.21778,2.993448,200.0,0.0,,,25.0,0.0,3731.537,533.0767,533.0767,3731.537,0.0,0.0,2665.3835,0.0,533.0767,11727.6875,2132.307,25587.684,cal_poly
CPP,35.170204,-120.740685,0.5,CP151019,2015-10-19T15:05:00Z,18.5,,,100.0,5.96,5.92,5.94,2.1,1.58,1.84,0.635,24.613,0.369758,4.058,1.87758,3.688242,200.0,0.0,,,25.0,0.0,0.0,0.0,2665.3835,14393.071,0.0,0.0,7463.074,0.0,0.0,12260.765,2132.307,38914.6,cal_poly
CPP,35.170204,-120.740685,0.5,CP151027,2015-10-27T15:50:00Z,17.8,,,100.0,3.92,3.64,3.78,1.42,1.38,1.4,1.127,18.13,0.456617,10.6,5.733,10.143383,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,7996.151,0.0,0.0,1066.1534,0.0,0.0,23988.453,4264.614,37315.37,cal_poly
CPP,35.170204,-120.740685,0.5,CP151103,2015-11-03T16:45:00Z,16.1,,,100.0,2.62,2.82,2.72,1.14,1.18,1.16,0.86436,18.62,0.65725,7.32,2.241,6.66275,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,1599.2302,0.0,0.0,1066.1534,0.0,0.0,41046.906,1599.2302,45311.523,cal_poly
CPP,35.170204,-120.740685,0.5,CP151110,2015-11-10T17:00:00Z,15.4,,,100.0,7.0,6.92,6.96,2.32,2.12,2.22,0.93688,10.78,0.978762,4.36,1.872,3.381238,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,3198.4604,8529.228,0.0,1599.2302,0.0,0.0,168985.33,3731.537,186043.78,cal_poly
CPP,35.170204,-120.740685,0.5,CP151117,2015-11-17T16:45:00Z,14.5,,,100.0,1.16,1.22,1.19,1.16,1.12,1.14,0.54782,10.682,0.3605435,2.61,2.7,2.2494564,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.537,0.0,3731.537,cal_poly
CPP,35.170204,-120.740685,0.5,CP151123,2015-11-23T16:35:00Z,14.5,,,100.0,2.84,2.88,2.86,0.84,0.8,0.82,0.6468,12.74,0.174734,3.03,1.332,2.855266,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64502.285,533.0767,59704.594,cal_poly
CPP,35.170204,-120.740685,0.5,CP151130,2015-11-30T16:30:00Z,14.3,,,100.0,1.94,1.98,1.96,0.84,0.92,0.88,0.59486,10.976,0.193011,3.4,0.8874,3.206989,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27719.99,0.0,27719.99,cal_poly
CPP,35.170204,-120.740685,0.5,CP151208,2015-12-08T17:45:00Z,16.0,,,100.0,1.64,1.52,1.58,0.86,0.76,0.81,0.74382,13.328,0.4040505,5.1,1.899,4.6959496,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,1066.1534,cal_poly
CPP,35.170204,-120.740685,0.5,CP151214,2015-12-14T18:25:00Z,15.1,,,100.0,1.52,1.14,1.33,1.1,0.85,0.97,0.77714,7.5166,0.3213315,3.55,2.691,3.2286685,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,5330.767,0.0,5863.8438,cal_poly
CPP,35.170204,-120.740685,0.5,CP151222,2015-12-22T19:30:00Z,14.7,,,100.0,1.54,1.62,1.58,0.74,0.6,0.67,0.441,9.5746,0.2004345,13.6,2.925,13.399566,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,1599.2302,0.0,0.0,0.0,0.0,14393.071,0.0,15992.302,cal_poly
CPP,35.170204,-120.740685,0.5,CP151228,2015-12-28T23:00:00Z,13.8,,,100.0,1.68,1.86,1.77,0.72,0.66,0.69,1.029,9.2414,0.279972,11.0,22.054726,10.720028,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.767,0.0,5330.767,cal_poly
CPP,35.170204,-120.740685,0.5,CP160105,2016-01-05T17:00:00Z,14.8,,,100.0,4.52,4.28,4.4,1.76,1.88,1.82,0.5733,5.3214,0.1325625,3.06,1.143,2.9274375,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,9062.305,0.0,0.0,0.0,0.0,117276.88,0.0,126339.19,cal_poly
CPP,35.170204,-120.740685,0.5,CP160112,2016-01-12T15:30:00Z,12.0,,,100.0,0.93,0.95,0.94,1.06,1.01,1.03,0.931,13.916,0.352086,7.26,2.844,6.907914,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,9062.305,0.0,10128.458,cal_poly
CPP,35.170204,-120.740685,0.5,CP160119,2016-01-19T16:10:00Z,13.8,,,100.0,1.46,1.4,1.43,1.2,1.36,1.28,0.74088,9.0846,0.16968,4.72,2.304,4.55032,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.767,0.0,0.0,0.0,0.0,5330.767,cal_poly
CPP,35.170204,-120.740685,0.5,CP160126,2016-01-26T16:30:00Z,13.7,,,100.0,1.36,1.26,1.33,0.88,0.76,0.82,1.1956,17.346,0.335118,11.7,2.853,11.364882,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,1066.1534,0.0,3198.4604,cal_poly
CPP,35.170204,-120.740685,0.5,CP160202,2016-02-02T16:30:00Z,12.1,,,100.0,0.79,0.76,0.77,0.88,0.92,0.9,2.1952,27.832,0.4358655,26.7,1.143,26.264135,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.2302,0.0,0.0,3198.4604,0.0,4797.6904,cal_poly
CPP,35.170204,-120.740685,0.5,CP160209,2016-02-09T16:45:00Z,11.8,,,100.0,2.88,2.36,2.22,1.3,1.1,1.2,1.1662,14.994,0.299061,12.5,1.494,12.200939,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52774.598,533.0767,53307.67,cal_poly
CPP,35.170204,-120.740685,0.5,CP160217,2016-02-17T17:55:00Z,12.7,,,100.0,1.88,1.72,1.8,0.6,0.58,0.59,0.77518,16.268,0.1749825,8.21,1.206,8.035018,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12260.765,0.0,12260.765,cal_poly
CPP,35.170204,-120.740685,0.5,CP160223,2016-02-23T16:20:00Z,12.5,,,100.0,1.88,1.78,1.83,0.76,0.68,0.72,0.97314,18.718,0.226947,8.88,1.872,8.653053,200.0,0.0,,,25.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,3198.4604,0.0,0.0,2665.3835,0.0,6396.921,cal_poly
CPP,35.170204,-120.740685,0.5,CP160301,2016-03-01T16:10:00Z,14.4,,,100.0,2.0,2.0,2.0,1.66,1.58,1.62,0.71246,10.584,0.341481,5.71,1.836,5.368519,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,6396.921,533.0767,8529.228,cal_poly
CPP,35.170204,-120.740685,0.5,CP160308,2016-03-08T16:30:00Z,,,,100.0,1.24,1.46,1.35,3.04,3.16,3.1,1.0094,15.68,0.6309975,7.77,2.304,7.1390023,200.0,0.0,,,25.0,0.0,2132.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15459.225,0.0,17591.531,cal_poly
CPP,35.170204,-120.740685,0.5,CP160316,2016-03-16T16:20:00Z,14.1,,,100.0,1.16,1.18,1.17,1.2,1.16,1.18,2.0188,27.146,0.405111,20.5,2.322,20.094889,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,7463.074,0.0,7996.151,cal_poly
CPP,35.170204,-120.740685,0.5,CP160322,2016-03-22T15:50:00Z,13.0,,,100.0,3.44,3.6,3.52,2.26,2.46,2.36,1.3818,20.58,0.4867695,17.3,1.755,16.81323,200.0,0.0,,,25.0,0.0,1066.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121008.414,0.0,122074.57,cal_poly
CPP,35.170204,-120.740685,0.5,CP160329,2016-03-29T17:30:00Z,10.9,,,100.0,6.42,6.28,6.35,2.64,1.8,2.22,1.4112,21.952,0.3361785,19.3,0.5634,18.963821,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,28786.143,0.0,0.0,0.0,0.0,421130.62,0.0,449916.75,cal_poly
CPP,35.170204,-120.740685,0.5,CP160405,2016-04-05T15:45:00Z,12.9,,,100.0,4.9,4.76,4.83,3.1,2.58,2.84,0.6184878,10.6,0.119,6.9504,8.777485,6.8314,200.0,0.0,,,25.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524014.4,0.0,524547.5,cal_poly
CPP,35.170204,-120.740685,0.5,CP160412,2016-04-12T16:10:00Z,13.6,,,100.0,2.44,2.28,2.36,1.06,1.04,1.05,0.5135151,2.58,0.0,4.1088,28.5196,4.1088,200.0,0.0,,,25.0,0.0,10661.534,1599.2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125806.11,533.0767,138599.95,cal_poly
CPP,35.170204,-120.740685,0.5,CP160420,2016-04-20T15:00:00Z,13.7,,,100.0,2.48,2.2,2.28,1.02,1.0,1.01,1.654975,12.2,0.349,19.2,11.9474,18.851,200.0,0.0,,,25.0,0.0,1599.2302,1066.1534,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,533.0767,2132.307,5863.8438,cal_poly
CPP,35.170204,-120.740685,0.5,CP160426,2016-04-26T15:50:00Z,11.1,,,100.0,1.82,2.0,1.91,2.72,2.72,2.72,1.938685,14.0,0.379,23.328,15.2233,22.949,200.0,0.0,,,25.0,0.0,3731.537,533.0767,0.0,0.0,4797.6904,2665.3835,0.0,0.0,0.0,94887.66,2132.307,108747.65,cal_poly
CPP,35.170204,-120.740685,0.5,CP160503,2016-05-03T16:00:00Z,11.6,,,100.0,3.9,3.82,3.86,1.4,1.38,1.39,1.929228,23.0,0.463,25.824,12.42915,25.361,200.0,0.06,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,164187.62,1066.1534,165786.86,cal_poly
CPP,35.170204,-120.740685,0.5,CP160510,2016-05-10T16:50:00Z,14.8,,,100.0,4.06,4.12,4.09,1.32,1.64,1.48,0.4747414,4.28,0.153,3.1104,9.105075,2.9574,200.0,0.15,,,25.0,0.0,16525.379,3198.4604,533.0767,1066.1534,0.0,111946.11,1599.2302,533.0767,0.0,211631.45,6396.921,353429.88,cal_poly
CPP,35.170204,-120.740685,0.5,CP160517,2016-05-17T15:45:00Z,13.4,,,100.0,3.32,3.24,3.29,1.42,1.5,1.46,0.8965236,14.7,0.482,8.0352,16.7649,7.5532,200.0,0.79,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,225491.45,0.0,0.0,0.0,80494.586,1599.2302,307585.28,cal_poly
CPP,35.170204,-120.740685,0.5,CP160524,2016-05-24T16:00:00Z,12.8,,,100.0,11.9,12.3,12.1,2.9,3.0,2.95,5.324291,28.7,1.57,89.082,17.9211,87.512,200.0,1.27,,,25.0,0.0,533.0767,0.0,0.0,0.0,0.0,420597.53,0.0,0.0,0.0,642357.44,3731.537,1064021.1,cal_poly
CPP,35.170204,-120.740685,0.5,CP160531,2016-05-31T16:30:00Z,13.4,,,100.0,4.18,4.6,4.39,1.62,1.82,1.72,0.7102207,10.2,0.211,9.0336,17.43935,8.8226,200.0,0.13736238,,,25.0,0.0,0.0,0.0,0.0,0.0,7996.151,19190.762,0.0,0.0,0.0,71965.36,6396.921,105549.195,cal_poly
CPP,35.170204,-120.740685,0.5,CP160608,2016-06-08T16:00:00Z,15.1,,,100.0,6.0,5.6,5.85,1.14,0.94,1.04,0.5210807,15.7,0.442,3.8592,13.97075,3.4172,200.0,0.19562276,,,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,38914.6,0.0,0.0,0.0,6396.921,3198.4604,49043.06,cal_poly
CPP,35.170204,-120.740685,0.5,CP160615,2016-06-15T16:20:00Z,14.1,,,100.0,5.98,6.24,6.11,2.14,1.98,2.06,0.5730942,8.16,0.429,2.6112,25.4364,2.1822,200.0,2.47,,,25.0,0.0,0.0,533.0767,0.0,0.0,18124.61,164720.7,0.0,0.0,0.0,5330.767,5330.767,194039.92,cal_poly
CPP,35.170204,-120.740685,0.5,CP160621,2016-06-21T16:25:00Z,15.7,,,100.0,12.0,13.3,12.65,0.9,2.0,1.45,0.3319407,6.2,0.0,2.0832,7.30333,2.0832,200.0,1.64,,,25.0,0.0,0.0,533.0767,0.0,0.0,7996.151,196172.23,0.0,0.0,0.0,372620.62,2665.3835,579987.5,cal_poly
CPP,35.170204,-120.740685,0.5,CP160628,2016-06-28T16:25:00Z,15.1,,,100.0,9.3,10.8,10.05,1.9,2.0,1.95,1.617147,10.8,0.477,17.952,13.77805,17.475,200.0,0.30506802,,,25.0,0.0,0.0,0.0,0.0,0.0,23988.453,46910.75,533.0767,0.0,0.0,95953.81,2665.3835,170051.47,cal_poly
CPP,35.170204,-120.740685,0.5,CP160705,2016-07-05T17:00:00Z,15.4,,,100.0,2.98,2.7,2.84,0.7,0.64,0.67,0.4662301,8.49,0.202,3.744,35.36045,3.542,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,18124.61,0.0,0.0,0.0,0.0,28253.066,3731.537,50109.21,cal_poly
CPP,35.170204,-120.740685,0.5,CP160712,2016-07-12T17:30:00Z,16.8,,,100.0,6.98,7.38,7.18,1.28,0.62,0.95,0.4766328,9.22,0.256,3.4272,76.79095,3.1712,200.0,0.0,,,25.0,0.0,5330.767,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,139133.03,4264.614,149261.48,cal_poly
CPP,35.170204,-120.740685,0.5,CP160720,2016-07-20T17:40:00Z,15.0,,,100.0,1.88,1.8,1.84,0.52,0.58,0.55,0.6544244,18.4,0.165,5.7216,20.6189,5.5566,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,0.0,0.0,7996.151,3198.4604,12260.765,cal_poly
CPP,35.170204,-120.740685,0.5,CP160724,2016-07-24T18:40:00Z,16.6,,,100.0,4.96,4.98,4.97,0.82,0.88,0.85,0.6402389,8.82,0.326,3.1488,27.3634,2.8228,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68233.82,1599.2302,69833.055,cal_poly
CPP,35.170204,-120.740685,0.5,CP160731,2016-07-31T20:00:00Z,15.0,,,100.0,3.24,2.68,2.96,0.64,0.66,0.65,0.1295609,1.78,0.0,0.0,56.8465,0.0,200.0,0.0,,,25.0,0.0,0.0,1599.2302,0.0,533.0767,0.0,0.0,2665.3835,0.0,0.0,219627.61,4264.614,228689.92,cal_poly
CPP,35.170204,-120.740685,0.5,CP160807,2016-08-07T20:10:00Z,15.5,,,100.0,2.2,2.6,2.4,0.6,0.58,0.59,1.361808,13.9,0.403,7.056,25.4364,6.653,200.0,0.0,,,25.0,0.0,0.0,2132.307,0.0,4264.614,0.0,0.0,12793.842,0.0,0.0,0.0,8529.228,27719.99,cal_poly
CPP,35.170204,-120.740685,0.5,CP160814,2016-08-14T20:30:00Z,15.0,,,100.0,5.58,5.88,5.73,1.06,1.16,1.11,0.6402389,15.2,0.315,2.7648,84.30625,2.4498,200.0,0.13324097,,,25.0,0.0,0.0,0.0,0.0,533.0767,41579.984,0.0,4797.6904,0.0,0.0,157790.7,0.0,204701.47,cal_poly
CPP,35.170204,-120.740685,0.5,CP160822,2016-08-22T17:45:00Z,14.8,,,100.0,5.86,6.96,6.41,1.44,1.72,1.58,0.8464015,17.0,0.607,5.3952,13.58535,4.7882,200.0,0.0,,,25.0,0.0,2132.307,5330.767,0.0,2665.3835,0.0,0.0,5330.767,0.0,0.0,18124.61,6396.921,39980.754,cal_poly
CPP,35.170204,-120.740685,0.5,CP160828,2016-08-28T18:45:00Z,14.5,,,100.0,7.02,5.86,6.44,1.24,1.1,1.17,0.8965236,21.3,0.319,5.7024,27.26705,5.3834,200.0,0.0,,,25.0,0.0,533.0767,1599.2302,533.0767,2132.307,0.0,0.0,2132.307,0.0,0.0,0.0,8529.228,15459.225,cal_poly
CPP,35.170204,-120.740685,0.5,CP160905,2016-09-05T18:30:00Z,15.0,,,100.0,3.84,3.74,3.79,0.9,0.8,0.85,0.684,13.0419,0.1447,4.04,8.12,3.8953,200.0,0.0,,,25.0,0.0,0.0,2132.307,0.0,14393.071,0.0,0.0,1066.1534,0.0,0.0,58638.44,1066.1534,77296.125,cal_poly
CPP,35.170204,-120.740685,0.5,CP160911,2016-09-11T19:00:00Z,15.0,,,100.0,10.7,10.1,10.4,1.5,1.6,1.55,0.6867,17.204,0.0,2.08,12.0,2.08,200.0,0.0,,,25.0,0.0,0.0,1599.2302,533.0767,137533.8,0.0,0.0,2132.307,0.0,0.0,0.0,17058.455,158856.86,cal_poly
CPP,35.170204,-120.740685,0.5,CP160921,2016-09-21T18:20:00Z,16.0,,,100.0,7.5,6.82,7.16,1.06,1.46,1.26,0.8595,11.0417,1.2885,9.28,23.1,7.9915,200.0,0.0,,,25.0,0.0,7463.074,5863.8438,0.0,144996.88,0.0,0.0,3198.4604,4264.614,0.0,0.0,20789.992,186576.86,cal_poly
CPP,35.170204,-120.740685,0.5,CP160926,2016-09-26T16:45:00Z,14.5,,,100.0,4.14,4.2,4.17,0.7,0.78,0.74,1.332,22.4094,0.32805,7.28,2.21672,6.95195,200.0,0.0,,,25.0,0.0,10661.534,533.0767,0.0,27719.99,0.0,0.0,1066.1534,4264.614,0.0,10128.458,9595.381,63969.207,cal_poly
CPP,35.170204,-120.740685,0.5,CP161003,2016-10-03T17:15:00Z,14.0,,,100.0,14.7,20.3,17.5,1.9,3.2,2.55,0.9,9.79475,1.2315,7.22,6.91,5.9885,200.0,0.0,,,25.0,0.0,51708.44,6396.921,0.0,115144.57,3198.4604,0.0,4264.614,33050.758,1599.2302,6396.921,111946.11,333706.03,cal_poly
CPP,35.170204,-120.740685,0.5,CP161010,2016-10-10T17:25:00Z,15.3,,,100.0,23.1,16.5,19.8,2.8,8.2,5.5,0.783,14.4272,0.10081,7.64,6.27,7.53919,200.0,0.0,,,25.0,0.0,10128.458,1066.1534,0.0,20789.992,0.0,0.0,1599.2302,16525.379,0.0,0.0,36249.22,86358.43,cal_poly
CPP,35.170204,-120.740685,0.5,CP161017,2016-10-17T17:30:00Z,16.8,,,100.0,38.6,49.0,43.8,3.8,6.4,5.1,1.53,15.0788,0.55036,12.055,16.6,11.50464,200.0,0.0,,,25.0,0.0,16525.379,4264.614,0.0,10661.534,0.0,0.0,14393.071,798015.9,0.0,0.0,22922.299,866782.75,cal_poly
